"Severity","Appender","Date","Time","Category","Message"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:42","ROOT","Invalid Event: phpMyAdmin-2.4.0.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:43","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:43","ROOT","Invalid Event: phpMyAdmin-2.4.1.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:43","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:43","ROOT","Invalid Event: phpMyAdmin-2.4.2.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:43","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:43","ROOT","Invalid Event: phpMyAdmin-2.4.3.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:43","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:43","ROOT","Invalid Event: phpMyAdmin-2.4.4.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:43","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:43","ROOT","Invalid Event: phpMyAdmin-2.4.5.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:44","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:44","ROOT","Invalid Event: phpMyAdmin-2.4.6.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:44","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:44","ROOT","Invalid Event: phpMyAdmin-2.4.7.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:44","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:44","ROOT","Invalid Event: phpMyAdmin-2.4.8.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:44","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:44","ROOT","Invalid Event: phpMyAdmin-2.4.9.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:44","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:45","ROOT","Invalid Event: phpMyAdmin-2.5.0.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:45","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:45","ROOT","Invalid Event: phpMyAdmin-2.5.1.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:45","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:45","ROOT","Invalid Event: phpMyAdmin-2.5.2.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:45","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:45","ROOT","Invalid Event: phpMyAdmin-2.5.3.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:45","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:45","ROOT","Invalid Event: phpMyAdmin-2.5.4.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:46","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:46","ROOT","Invalid Event: phpMyAdmin-2.5.5-pl1.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:46","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:46","ROOT","Invalid Event: phpMyAdmin-2.5.5-rc1.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:46","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:46","ROOT","Invalid Event: phpMyAdmin-2.5.5-rc1config.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:46","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:46","ROOT","Invalid Event: phpMyAdmin-2.5.5-rc2.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:46","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:46","ROOT","Invalid Event: phpMyAdmin-2.5.5.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:47","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:47","ROOT","Invalid Event: phpMyAdmin-2.5.6-rc1.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:47","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:47","ROOT","Invalid Event: phpMyAdmin-2.5.6-rc2.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:47","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:47","ROOT","Invalid Event: phpMyAdmin-2.5.6.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:47","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:47","ROOT","Invalid Event: phpMyAdmin-2.5.7-pl1.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:47","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:47","ROOT","Invalid Event: phpMyAdmin-2.5.7.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:48","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:48","ROOT","Invalid Event: phpMyAdmin-2.5.8.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:48","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:48","ROOT","Invalid Event: phpMyAdmin-2.5.9.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:48","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:48","ROOT","Invalid Event: phpMyAdmin-2.6.0-alpha.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:48","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:48","ROOT","Invalid Event: phpMyAdmin-2.6.0-alpha2.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:48","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:48","ROOT","Invalid Event: phpMyAdmin-2.6.0-beta1.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:49","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:49","ROOT","Invalid Event: phpMyAdmin-2.6.0-beta2.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:49","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:49","ROOT","Invalid Event: phpMyAdmin-2.6.0-pl1.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:49","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:49","ROOT","Invalid Event: phpMyAdmin-2.6.0-pl2.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:49","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:49","ROOT","Invalid Event: phpMyAdmin-2.6.0-pl3.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:50","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:50","ROOT","Invalid Event: phpMyAdmin-2.6.0-rc1.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:50","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:50","ROOT","Invalid Event: phpMyAdmin-2.6.0-rc2.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:50","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:50","ROOT","Invalid Event: phpMyAdmin-2.6.0-rc3.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:50","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:50","ROOT","Invalid Event: phpMyAdmin-2.6.0.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:50","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:50","ROOT","Invalid Event: phpMyAdmin-2.6.1-pl1.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:51","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:51","ROOT","Invalid Event: phpMyAdmin-2.6.1-pl2.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:51","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:51","ROOT","Invalid Event: phpMyAdmin-2.6.1-pl3.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:51","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:51","ROOT","Invalid Event: phpMyAdmin-2.6.1-rc1.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:51","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:51","ROOT","Invalid Event: phpMyAdmin-2.6.1-rc2.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:51","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:51","ROOT","Invalid Event: phpMyAdmin-2.6.1.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:52","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:52","ROOT","Invalid Event: phpMyAdmin-2.6.2-beta1.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:52","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:52","ROOT","Invalid Event: phpMyAdmin-2.6.2-pl1.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:52","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:52","ROOT","Invalid Event: phpMyAdmin-2.6.2-rc1.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:52","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:52","ROOT","Invalid Event: phpMyAdmin-2.6.2.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:52","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:52","ROOT","Invalid Event: phpMyAdmin-2.6.3-pl1.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:53","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:53","ROOT","Invalid Event: phpMyAdmin-2.6.3-rc1.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:53","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:53","ROOT","Invalid Event: phpMyAdmin-2.6.3.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:53","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:53","ROOT","Invalid Event: phpMyAdmin-2.6.4-pl1.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:53","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:53","ROOT","Invalid Event: phpMyAdmin-2.6.4-pl2.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:53","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:54","ROOT","Invalid Event: phpMyAdmin-2.6.4-pl3.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:54","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:54","ROOT","Invalid Event: phpMyAdmin-2.6.4-pl4.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:54","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:54","ROOT","Invalid Event: phpMyAdmin-2.6.4-rc1.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:54","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:54","ROOT","Invalid Event: phpMyAdmin-2.6.4.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:54","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:54","ROOT","Invalid Event: phpMyAdmin-2.6.5.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:55","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:55","ROOT","Invalid Event: phpMyAdmin-2.6.6.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:55","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:55","ROOT","Invalid Event: phpMyAdmin-2.6.7.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:55","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:55","ROOT","Invalid Event: phpMyAdmin-2.6.8.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:55","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:55","ROOT","Invalid Event: phpMyAdmin-2.6.9.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:55","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:55","ROOT","Invalid Event: phpMyAdmin-2.7.0-beta1.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:56","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:56","ROOT","Invalid Event: phpMyAdmin-2.7.0-pl1.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:56","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:56","ROOT","Invalid Event: phpMyAdmin-2.7.0-pl2.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:56","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:56","ROOT","Invalid Event: phpMyAdmin-2.7.0-rc1.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:59","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:59","ROOT","Invalid Event: phpMyAdmin-2.7.1.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:45:59","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:00","ROOT","Invalid Event: phpMyAdmin-2.7.2.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:00","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:00","ROOT","Invalid Event: phpMyAdmin-2.7.3.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:00","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:00","ROOT","Invalid Event: phpMyAdmin-2.7.4.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:00","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:00","ROOT","Invalid Event: phpMyAdmin-2.7.5.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:00","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:00","ROOT","Invalid Event: phpMyAdmin-2.7.6.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:01","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:01","ROOT","Invalid Event: phpMyAdmin-2.7.7.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:01","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:01","ROOT","Invalid Event: phpMyAdmin-2.7.8.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:01","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:01","ROOT","Invalid Event: phpMyAdmin-2.7.9.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:01","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:01","ROOT","Invalid Event: phpMyAdmin-2.8.0-beta1.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:01","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:01","ROOT","Invalid Event: phpMyAdmin-2.8.0-rc1.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:02","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:02","ROOT","Invalid Event: phpMyAdmin-2.8.0-rc2.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:02","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:02","ROOT","Invalid Event: phpMyAdmin-2.8.0.1.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:02","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:02","ROOT","Invalid Event: phpMyAdmin-2.8.0.2.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:02","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:02","ROOT","Invalid Event: phpMyAdmin-2.8.0.3.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:02","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:02","ROOT","Invalid Event: phpMyAdmin-2.8.0.4.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:03","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:03","ROOT","Invalid Event: phpMyAdmin-2.8.0.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:03","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:03","ROOT","Invalid Event: phpMyAdmin-2.8.1-rc1.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:03","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:03","ROOT","Invalid Event: phpMyAdmin-2.8.1.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:03","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:03","ROOT","Invalid Event: phpMyAdmin-2.8.2.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:03","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:03","ROOT","Invalid Event: phpMyAdmin-2.8.3.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:04","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:04","ROOT","Invalid Event: phpMyAdmin-2.8.4.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:04","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:04","ROOT","Invalid Event: phpMyAdmin-2.8.5.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:04","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:04","ROOT","Invalid Event: phpMyAdmin-2.8.6.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:04","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:04","ROOT","Invalid Event: phpMyAdmin-2.8.7.scripts"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:04","coldbox.system.interceptors.SES","Invalid Extension Detected: php detected but it is not in the valid extension list: json,jsont,xml,html,htm,rss"
"WARN","TOYSFORSHOTS","03/26/2012","15:46:04","ROOT","Invalid Event: phpMyAdmin-2.8.8.scripts"
